created_at,text
2014-03-05 21:43:53 +0000,My team was On the Road to talk about our effort to get parents involved in the fight vs drug abuse: http://t.co/tgdugNFOJt #StartTalking
2014-03-05 19:52:28 +0000,Good to visit with our friends in Brown Co. this wk. A great chance to talk about our plan to keep up Ohio's momentum http://t.co/sZflRFja8n
2014-03-05 14:33:07 +0000,We're having a statewide tornado drill at 9:50a. Know what you need to do in case of dangerous weather. http://t.co/TwlXfSS22q #ohwx
2014-03-04 23:48:50 +0000,Our @OhioDeptofAg was On the Road last week talking to future agriculture leaders in Wayne County. http://t.co/tbhD2ty7Be #OHSotS
2014-03-03 19:53:18 +0000,Young Myles Eckart gets it. Really proud of this young man and his respect for our @OHNationalGuard. http://t.co/N3tv3qq47g
2014-03-03 17:36:03 +0000,Our tax cuts are making a positive difference in the lives of Ohio farmers. Take a look: http://t.co/9moYSwuQLB #OhioModel
2014-03-02 20:07:36 +0000,"More from our On the Road series, where our @OHNationalGuard hosted a jobs fair for our veterans: http://t.co/ieyUDrsCsq"
2014-03-01 21:40:24 +0000,Lt. Gov. @MaryTaylorOH was also On the Road for #OHSotS talking job creation in Wooster w/ #JobsOhio: http://t.co/MC7f5I84LJ
2014-03-01 16:34:27 +0000,"We're home to innovators, pioneers, heroes &amp; presidents, and we're just getting started. Happy 211th birthday, Ohio! http://t.co/n5EVwx6qoP"
2014-02-28 22:50:29 +0000,Our team at @OhioCommerce went On the Road to highlight their support of local businesses: http://t.co/kORKr6ewX1 #OHSotS
2014-02-28 21:03:14 +0000,My friend @Schwarzenegger stopped by Cabinet today. Really appreciate all he does for after-school education #ASF2014 http://t.co/pGIFEzqdf4
2014-02-28 18:53:40 +0000,"The On the Road series continues, this time talking about our support of minority businesses: http://t.co/UdspcgA8ip cc: @OhioDevelopment"
2014-02-28 14:45:00 +0000,"Next up in our On the Road series, @ODOT_Statewide highlights how their improvements are impacting communities: http://t.co/sgbWaKiqnz"
2014-02-27 19:25:44 +0000,On the Road continues with our new Tourism Chief checking out what makes Medina great. http://t.co/vATZ591TEx cc: @DiscoverOhio
2014-02-27 18:20:00 +0000,"Our team was all over NE Ohio this week. Next up in our On the Road series, fighting for a safe Lake Erie: http://t.co/9grHUPPJ7m @OhioDNR"
2014-02-27 17:08:11 +0000,"Great to see Columbus, Cincinnati, &amp; Cleveland all named finalists for the @GOP Nat'l Convention. Speaks volumes about how far we've come."
2014-02-27 16:46:17 +0000,This is exactly what I was talking about at my State of the State. Great to see Lima Schools leading the way. #OHSotS http://t.co/CuFx9on6bw
2014-02-27 00:57:54 +0000,"As governor, I take pride in serving all Ohioans. #OHSotS http://t.co/HcwVKe9mUF"
2014-02-27 00:01:06 +0000,SSCC President Boys gets it. We need to do everything we can to improve training opportunities for all Ohioans. http://t.co/JBY63nOHj9
2014-02-26 21:12:03 +0000,Appreciated the invite to chat w/ the @CincyChamber about how we can work together to keep growing jobs. #CincyInCbus http://t.co/edUz9QAIx7
2014-02-26 18:57:52 +0000,'On the Road' cont'd: Our efforts at @OhioBWC have led to meaningful changes that are improving worker safety http://t.co/nMFwRp7yOM #OHSotS
2014-02-26 15:12:49 +0000,"Next up in our 'On the Road' series in NE Ohio, @OhioDNR is working to cap old, abandoned oil wells. http://t.co/QeRXBZSQdP #OHSotS"
2014-02-26 01:08:44 +0000,The State of the State. Let's keep fighting for a stronger Ohio. #OHSotS http://t.co/JZg3kyNSWL
2014-02-25 22:56:21 +0000,"For #OHSotS, my team traveled NE OH to meet with Ohioans and talk about how we're making OH stronger. Our 1st vid: http://t.co/P3RQztZpyS"
2014-02-25 21:04:02 +0000,"About to talk to my good friend, @TheTrivShow. You can listen online here: http://t.co/8jJPPTFie5"
2014-02-25 19:51:28 +0000,Our message resounded across the state last night. Let's keep moving Ohio ahead. #OHSotS http://t.co/Yo7kJrNJLF
2014-02-25 15:15:42 +0000,".@robportman Thanks, Senator! Appreciate all you do for Ohio. #OHSotS"
2014-02-25 01:55:40 +0000,"Thank you, Medina! Let's all keep fighting for a stronger Ohio, together. #OHSotS"
2014-02-24 23:45:36 +0000,Love having my family backstage with me before the #OHSotS. #Kasich #Ohio @ Performing Arts Center http://t.co/MNthha5wLo
2014-02-24 23:06:22 +0000,Got my old stand by at the Medina Bob Evans -- chicken and noodles. Ready for tonight's #OHSotS. Watch live at 7p: http://t.co/od3d47R3hZ
2014-02-24 21:46:02 +0000,Warming up for the #OHSotS here in Medina. Watch live at 7p. http://t.co/uSc9mZ6ZS5 http://t.co/gyj3bdCDNC
2014-02-24 19:19:53 +0000,Just got on the road to Medina. Excited for the #OHSotS. You can watch live at 7pm: http://t.co/IBBuJKX095
2014-02-22 18:41:36 +0000,"Ohio's on the comeback, but we've got more work to do. Get my full report on Monday night. #OHSotS http://t.co/hhvb55Wrav"
2014-02-21 17:02:33 +0000,Beat Canada. #TeamUSA
2014-02-21 01:12:16 +0000,Happy to welcome @chiappafirearms' growth here in Ohio. Another example of our rising strength as a state. #OhioModel http://t.co/d1FbF4ZZpZ
2014-02-20 23:01:57 +0000,"Two years ago we made Feb. 20 John Glenn Friendship 7 Day in Ohio. God speed, John Glenn! http://t.co/v8LBt43Fwd"
2014-02-20 21:42:41 +0000,Putting final touches on State of the State speech. Looking fwd to talking about how we're continuing our fight for a stronger Ohio. #OHSotS
2014-02-19 21:51:02 +0000,Great talking mfg &amp; workforce training in Cincinnati w/ @SiemensUSA &amp; @Atlantic_Live. Watch the vid: http://t.co/vHzLVfyUGX #BuildTheFuture
2014-02-19 21:32:41 +0000,"Thx for having me! RT @salarmycincy @JohnKasich Very thankful for the visit, and the tweet noting that we're working to save lives."
2014-02-19 20:23:49 +0000,Great to see @MedinaCity so excited for the State of the State coming to NE Ohio. http://t.co/dVeSfxuCt9 #OHSotS
2014-02-19 19:47:15 +0000,"Stopped at @SalArmyCincy adult rehab center in Cincinnati today, where faith &amp; hard work is helping save lives. http://t.co/vzT9IvF3NG"
2014-02-19 15:34:07 +0000,".@sbalyeat You and more than 1,000 other entrants. Our most ever! Good luck! #OHSotS http://t.co/G7nMwOAPt8"
2014-02-19 00:32:47 +0000,.@CherylsDesserts could have gone anywhere to expand their business. They chose Ohio. #JobsOhio http://t.co/E6u9b9V1xV
2014-02-17 17:33:20 +0000,There's still time to enter our ticket lottery for the State of the State in Medina. Hope you can join us! #OHSotS http://t.co/qYlWvHKv8F
2014-02-15 19:17:08 +0000,Great news for Ohio as our @OHNationalGuard troops have come home from Afghanistan. Thank you for your service! http://t.co/fwmX6OChS1
2014-02-15 16:26:30 +0000,And what a great performance by Bob. #cbj #CBJinSochi
2014-02-15 16:24:47 +0000,How great is TJ Oshie? Incredible win! USA! @OSH74 #america #TeamUSA #Olympics
2014-02-14 22:12:04 +0000,"Happy Valentine's Day to my wife Karen, the perfect partner in all of life's adventures. I love you, @OhioFirstLady! http://t.co/ClMO9NUV2X"
2014-02-14 20:13:02 +0000,An incredible crowd last night for the @CuyahogaGOP Lincoln Day dinner. Really appreciate the enthusiastic response. http://t.co/Tk1trAonI5
2014-02-13 22:32:40 +0000,That was quick! Frontier is moving into Cleveland Hopkins Airport. Great news for NE Ohio. http://t.co/oRSDkrIjuE
2014-02-13 21:56:03 +0000,How @CSI_Ohio is making a impact in reducing the red tape that holds job creators back. http://t.co/WjlGlCGQtt #OhioModel
2014-02-12 21:01:02 +0000,Today is the anniversary of Lincoln's birth. I always make sure the Great Emancipator looks out over my office. http://t.co/X37adMc1qp
2014-02-12 16:49:14 +0000,A great story about one of our new programs that's helping Ohioans get the training they need to get back to work. http://t.co/jTJwfSV6zE
2014-02-12 01:53:09 +0000,Big game for my basketball #Buckeyes tonight. Beat *ichigan! O-H!
2014-02-12 01:10:09 +0000,"Without a doubt, this is great news for Ohio. #OhioModel http://t.co/Y4a176CCVH http://t.co/HvU7KIDOVT"
2014-02-11 21:28:45 +0000,Great job by LG @MaryTaylorOH helping to promote our new initiative to get parents involved to prevent drug abuse. http://t.co/LcE0IPiA20
2014-02-11 19:42:49 +0000,"Small biz is the life blood of OH's econ. By cutting taxes, we lowered their costs enabling them to invest and grow. http://t.co/vTUpHaqoaU"
2014-02-10 20:09:55 +0000,Ticket demand for the State of the State Address in Medina has already surpassed last year. Sign up here: http://t.co/rZZ4BawZp4 #OHSotS
2014-02-10 18:20:34 +0000,We've been working hard to lower costs and increase opportunity for small businesses. It's paying off. #OhioModel http://t.co/jVoU0QurSC
2014-02-08 22:24:41 +0000,"Congrats to the US Women's Ice Hockey team on the win over Finland, w/ a goal from Cleveland's @Kstack16 #USA #Olympics2014"
2014-02-08 16:29:10 +0000,Have you seen our new website yet? Check it out at: http://t.co/Ni4RKdOND9 -Pls RT http://t.co/vlilpyvoCs
2014-02-08 00:20:14 +0000,"As the #Olympics begin, best of luck to Ohio's representatives on #TeamUSA. http://t.co/yKG8glUxyc"
2014-02-07 00:36:02 +0000,Happy birthday to one of the greats.  #TBT #RonaldReagan http://t.co/mEwVf6zIHq
2014-02-06 19:03:57 +0000,"As Ohio digs our way out of the latest winter storm, a great piece on our hardworking @ODOT_Statewide plow drivers. http://t.co/gGUz2ppy8p"
2014-02-06 01:40:13 +0000,More good news for the Dayton area. A big $60 mill private investment into the old GM plant. #JobsOhio http://t.co/IJz09t45MZ
2014-02-05 15:35:38 +0000,Just filed to be on the May GOP Primary ballot. Thx to 3k Ohioans from #All88 counties who signed our petitions! http://t.co/XL3v8oWr8C
2014-02-05 14:46:52 +0000,"1000+ @ODOT_Statewide trucks are working hard to clear the roads. If you need to be out, please give them the room they need. #ohwx"
2014-02-05 02:16:46 +0000,Learn more about what we're doing to fight #HumanTrafficking here in Ohio. http://t.co/jc7AIYAlJc
2014-02-05 02:07:25 +0000,Children as young as 13 were rescued from prostitution at the Super Bowl. #HumanTrafficking is real. We must stop it. http://t.co/LbU65e6NEU
2014-02-04 20:55:48 +0000,"Some incredible opportunities are available right now in Ohio's growing energy industry, and training is available. http://t.co/rdBrrJP7fT"
2014-02-04 17:11:01 +0000,"Awareness goes a long way in keeping folks safe in a winter storm. Be careful out there, Ohio. #ohwx http://t.co/yPMMl0mBAm"
2014-02-04 01:03:03 +0000,A story of government thinking outside the box to get things done for Ohioans. Proud of the team. http://t.co/feIwn68H4u
2014-02-03 17:50:11 +0000,Happy we're able to offer public tickets to my State of the State speech for the 3rd year in a row. http://t.co/wbtYKeMWWQ #OHSotS
2014-02-02 23:13:22 +0000,Predictions for #SUPERBOWLXLVIII? Mine: An Ohio team wins. #OhioCanDream #SB48
2014-02-02 17:06:00 +0000,Congrats to Ohio's own @LukeKuechly on being named #NFL Defensive Player of the Year. http://t.co/KJKmLJUC93
2014-02-02 13:47:42 +0000,"Who's Punxsutawney Phil? Our groundhog, @OHBuckeyeChuck, says spring is around the corner."
2014-01-31 23:14:01 +0000,"Great pic from @OhioUnion! Welcome aboard, President Drake!
http://t.co/nnJO1QnG7y #OSUNewPrez"
2014-01-31 22:48:06 +0000,"Good to see a big jump in energy jobs here in Ohio, but we've got more work to do. #OhioModel http://t.co/blSDXm0wrf"
2014-01-31 20:14:00 +0000,Some incredible things going on at the Knox Co. Career Center. Kids doing what they love. #OhioModel http://t.co/gIoNjWS841
2014-01-30 23:18:34 +0000,"As Toledo's firefighter heroes are laid to rest, we again ask for flags to be lowered in their honor. #TFDLastAlarm http://t.co/u4HP1viMxQ"
2014-01-30 22:36:39 +0000,How #JobsOhio made a positive difference in the lives of hundreds of Dayton area families. http://t.co/6v3VSNfkqp
2014-01-30 21:46:37 +0000,School choice isn't about liberal or conservative -- it's about helping children. Take 5 mins for Shawn's story. http://t.co/QLXe59utW4 #SCW
2014-01-29 20:24:15 +0000,A great story about what the big Fuyao jobs win means to workers in Dayton. #JobsOhio http://t.co/353IRBucpa
2014-01-29 17:21:09 +0000,Our new #HumanTrafficking law is making a difference -- and putting a trafficker behind bars. http://t.co/jc7AIYAlJc http://t.co/p6oQsnlqck
2014-01-28 22:27:57 +0000,"Ohio is still facing a deep freeze. We're in this together, folks. VID: http://t.co/zKBdA0AWnA #ohwx #Brrr PLEASE RT"
2014-01-28 20:06:18 +0000,"For 1st time, Honda's exports surpass their imports. Great news for one of OH's greatest companies and job creators. http://t.co/RTiiGYylfV"
2014-01-28 17:17:52 +0000,"A big win yesterday for Findlay, NW Ohio and the entire state. #JobsOhio #OhioModel http://t.co/ZM84HgG3qJ"
2014-01-28 01:52:20 +0000,Heck of a turnout by the @OUCRs today in Athens County. http://t.co/wALzTDIcwf
2014-01-27 22:31:51 +0000,"Great op-ed from @OhioFirstLady on our efforts to encourage parents to ""Start Talking"" to fight drug abuse. http://t.co/M8wJauQ7PV"
2014-01-27 19:46:04 +0000,"Our focus on OH's energy industry means more than jobs, but greater energy affordability for all Ohioans. #OhioModel http://t.co/vHCidNQxo1"
2014-01-27 18:36:08 +0000,Ohio's utilities commission is encouraging some energy saving tips as Ohio works through our latest freeze. #ohwx http://t.co/C4Oza7RcDx
2014-01-27 17:28:07 +0000,"Student safety comes 1st so I've called for raising the max no. of ""snow days"" this year so schools can better cope. http://t.co/9PEeDnR1nf"
2014-01-27 15:30:04 +0000,Asking for flags to be lowered in honor of the firefighter heroes who gave all in Toledo over the weekend. http://t.co/hjlFrFA2or
2014-01-27 00:54:52 +0000,Check it out! RT @OhioFirstLady: Just getting started on Pinterest--and having fun with it! http://t.co/TCJ1lPC7K5
2014-01-25 23:48:01 +0000,Rooting for 9 straight tonight for the Blue Jackets. Great to see Ohio's hockey team on a streak like this. #CBJ
2014-01-25 16:32:54 +0000,"As the freezing weather continues, be sure to check on your neighbors this weekend and make sure they're ok. Follow @Ohio_EMA for updates."
2014-01-24 23:26:45 +0000,@11W Not sure a cabinet-level position is high profile enough for you. Let's see what else we can come up with...
2014-01-24 22:07:44 +0000,The combo of snow and freezing temps means Ohioans should be prepared when they travel. #ohwx @ODOT_Statewide http://t.co/8LdS5JefLT
2014-01-24 21:33:56 +0000,Great to see four new states join the movement for a federal balanced budget amendment. #BBANow http://t.co/ohjt36kirt
2014-01-24 16:30:19 +0000,"Another positive jobs report isn't only indication Ohio's headed in the right direction, but there's more work to do. http://t.co/X20cz2NXks"
2014-01-24 02:53:15 +0000,Good to see @ThomasSuddes joining Twitter. Definitely worth a follow.
2014-01-24 02:49:22 +0000,"8 in a row, and it happened in their 1000th game. Great to see the @BlueJacketsNHL on a streak like this. #CBJ1000"
2014-01-24 01:16:11 +0000,"Fewer Ohioans needing unemployment compensation means more Ohioans staying on the job.Good news,but more work to do. http://t.co/jgCDQy4T3m"
2014-01-23 18:05:13 +0000,About to be on with Bill Cunningham. Tune in! http://t.co/xm3ooFQMxI
2014-01-23 16:23:35 +0000,Still think #HumanTrafficking isn't happening in Ohio? We're fighting to stop it. http://t.co/6lUgvWbB9z
2014-01-23 01:31:38 +0000,Strong indicators of our growing economy can be seen all over the state. Let's keep moving Ohio ahead. #OhioModel http://t.co/jifi5gLNFp
2014-01-22 23:35:45 +0000,Thanks to the Miami Co. GOP for the incredible reception last night. http://t.co/SZDJGMtnoS
2014-01-22 19:37:29 +0000,"We've worked hard to bring Ohio back from a state-record $8 billion budget shortfall, and it's paying off. #OhioModel http://t.co/wjoFrEqh7I"
2014-01-22 14:53:41 +0000,"We are all God's children, no matter how small. Best wishes to all those marching for life today. #whywemarch"
2014-01-21 18:39:21 +0000,A great behind-the-scenes look at how #JobsOhio &amp; its partners worked together to bring 800 jobs to the Dayton area. http://t.co/0UH9FJ6ZYV
2014-01-20 15:29:34 +0000,"Strength, unity, character. #MLK Jr. showed us all how to build a better tomorrow for all. http://t.co/AU1O4uOIQ9"
2014-01-19 22:15:13 +0000,"Peyton, couldn't you say ""Ohio"" just once instead of ""#Omaha""? #NEvsDEN"
2014-01-19 17:24:33 +0000,"Best wishes to @hallettjoe on his retirement. One of the greats. 
http://t.co/CNHB5YroLR"
2014-01-17 21:11:45 +0000,Another significant and positive economic milestone reached. Let's keep fighting for a stronger Ohio. #OhioModel http://t.co/6tegTNQHPi
2014-01-17 15:52:44 +0000,@themissingchris Check out http://t.co/R1IbMi8mIU
2014-01-17 15:39:03 +0000,"In Ohio, it's less talk and more action when it comes to workforce training. And it's making our state stronger. http://t.co/PXbBbiQd21"
2014-01-15 22:49:28 +0000,"Last week's anncmt of Fuyao bringing 800 new jobs wasn't just good news for Dayton, but all of Ohio. #JobsOhio http://t.co/JQOacc6mK1"
2014-01-15 19:23:48 +0000,Great to have support of so many local govt &amp; community leaders today as we move our public works project forward. http://t.co/tqCaefQImZ
2014-01-15 00:37:18 +0000,New businesses means new jobs. And Ohio has set a new record. Let's keep fighting for a stronger Ohio. #OhioModel http://t.co/LtPoHhzZX9
2014-01-14 17:36:07 +0000,Made real progress talking workforce training w/ auto industry leaders. It's a priority as we work to grow jobs. https://t.co/6411GkdZT2
2014-01-14 00:35:45 +0000,"Today I made my 1st post on Instagram. More pics to come, with some good ones for Throwback Thursdays! Follow: http://t.co/FYR29m8elU #TBT"
2014-01-13 22:38:35 +0000,"@PfahlGuy Thanks for your interest, Benjamin! My office will be releasing details on public tickets soon."
2014-01-13 21:39:14 +0000,Great to be up at #NAICS to highlight OH's manufacturing strength to the world. Here's my 1st Instagram vid about it! http://t.co/VUXFpGZ8wW
2014-01-13 21:20:11 +0000,"Saddened to learn of the passing of Cleveland's own Arnold Pinkney. A titan of Ohio politics, he will be missed."
2014-01-13 17:23:15 +0000,"Happy to announce my State of the State is on the road again! We're ready to show off another great part of Ohio. Medina,here we come! #SOTS"
2014-01-10 21:04:31 +0000,"An incredible day for all of Ohio, but especially the Dayton area. Thx to #JobsOhio, our partners and Fuyao. #800Jobs http://t.co/CCrRimtnd2"
2014-01-10 15:43:10 +0000,Ready to announce big jobs news this morning for the Dayton area. The world is coming to Ohio! #JobsOhio #OhioModel
2014-01-10 00:44:30 +0000,Major jobs announcement for SW Ohio coming tomorrow. Proud of all the work done by our #JobsOhio network to make it a reality. #OhioModel
2014-01-09 22:51:44 +0000,"Appreciate the support of @MCSheriffOH Plummer in our rollout of
http://t.co/fKX2NMgWvT. Collaboration is key. Let's make a difference."
2014-01-09 21:06:21 +0000,Incredibly proud of @OSHP Trooper Davis and his actions in this dangerous situation. Well done! http://t.co/Ldie5zGlil
2014-01-09 19:24:56 +0000,Please take a moment to check out our new public awareness effort to stop human trafficking in OH: http://t.co/jc7AIYAlJc #humantrafficking
2014-01-09 00:36:19 +0000,Why did we create http://t.co/fKX2NMgWvT? To make sure kids like these get the opportunity they deserve. http://t.co/bg2pZoqSq5
2014-01-08 22:26:07 +0000,"@Thebradterrace Thx for taking the time to say hi, Brad!"
2014-01-08 22:03:45 +0000,Cool to see 3 Ohio cities in top 10 most affordable in USA. Great news for attracting people looking for opportunity. http://t.co/wZCmqlQXQI
2014-01-08 19:29:09 +0000,"When it comes to drug abuse, prevention is key, and it all starts at home. Visit http://t.co/fKX2NMgWvT to learn how. http://t.co/NvghcrARLJ"
2014-01-08 00:42:50 +0000,"A nice thing about being a Buckeye alum, there aren't many sports OSU isn't good at, and our B-Ball team is #3! Go #Buckeyes! Beat MSU!"
2014-01-07 14:57:34 +0000,"As the extreme cold continues, now is the time to check on neighbors, especially the elderly. #ohwx Learn more: http://t.co/WWPX5EvKdg"
2014-01-07 14:36:39 +0000,Sad to learn of the destructive fire at Waverly's historic Emmitt House last night. It was an Ohio treasure. http://t.co/q2EwwEcZLF
2014-01-07 00:38:59 +0000,Proud to have a great leader like  @elizabethranade on board to help as OH leads the fight to stop #HumanTrafficking. http://t.co/jTdL28Ewot
2014-01-06 16:03:27 +0000,"Over the next two days, Ohio will be facing colder than normal weather. Stay safe and watch out for your neighbors. http://t.co/WWPX5EvKdg"
2014-01-05 15:46:11 +0000,"As temps continue to drop, please don't take unnecessary chances. Stay safe, warm &amp; follow @Ohio_EMA for more updates. Pls RT. #ohwx"
2014-01-04 05:19:09 +0000,A tough loss. Already looking forward to next season. Always a Buckeye.  #CLEMvsOSU
2014-01-03 22:10:19 +0000,This year's bowl games have been incredible. Looking fwd to the #Buckeyes finishing up with a big win tonight. O-H! http://t.co/VA2RDSjARr
2014-01-03 21:41:39 +0000,Proud of my wife Karen's effort to promote exercise and improved health for Ohio's youth. http://t.co/q7rq0vv02l @OhioFirstLady
2014-01-03 19:42:06 +0000,"OH's economy is diversifying and strong, but our backbone continues to be Ag. Congrats to our farmers on a great '13! http://t.co/9T0dqquVfg"
2014-01-03 02:00:28 +0000,"To succeed, biz needs to know gov't won't stand in its way. Workers Comp reform is making Ohio stronger. #OhioModel http://t.co/GkJrX5Mlfj"
2014-01-02 20:59:23 +0000,More good news! Local responders are getting the job done in Ohio as fire fatalities hit a 27-year low. http://t.co/Wa0SoZxd6j
2014-01-02 18:34:16 +0000,"Love hearing news like this! HEADLINE: ""Ohio Roads Are Safer Than Ever"". Let's keep it up, Ohio! http://t.co/8fV0Al4O6q"
2014-01-01 05:04:25 +0000,Happy New Year!
2013-12-31 18:51:48 +0000,Looking forward to 2014 and new opportunities as we continue improving Ohio's climate for job creation. #OhioModel http://t.co/SlHUsfCWk0
2013-12-31 02:20:42 +0000,We have a critical fundraising deadline tmrw – we could use your support! http://t.co/0muc3m51rQ
2013-12-30 19:07:44 +0000,Ohio's energy industry continues to strengthen our state -- and that means jobs. #OhioModel http://t.co/cUPrfVgha1
2013-12-29 21:11:47 +0000,And they're on their way! Congrats to the @Bengals! http://t.co/wfqaYW8tF7
2013-12-28 20:15:11 +0000,"Happy birthday, Cincinnati! RT @robportman: Happy 225th Birthday to the Queen City #Cincinnati http://t.co/BwhJccZlj0"
2013-12-26 16:51:55 +0000,"Ohio businesses are more optimistic for 2014 than others nationwide, but there is more work to do. #OhioModel
http://t.co/lpkLaA9iAo"
2013-12-25 15:37:50 +0000,"""Behold, I bring you good tidings of great joy"" -Luke 2:10; Best wishes for a special Christmas Day. http://t.co/OXZIRStO7r"
2013-12-24 16:43:30 +0000,"As families gather this Christmas, let's remember those in the military serving our nation overseas and their loved ones who miss them."
2013-12-23 21:02:59 +0000,"From Mexico to Ohio, new manufacturing jobs are coming home to the Buckeye State. Great news! #OhioModel http://t.co/ahvPLVW4ro"
2013-12-23 17:38:08 +0000,Ohio's Persian Gulf War veterans deserve the bonus they earned. Please apply before the 12/31 deadline. https://t.co/I83BFdfKLW
2013-12-23 16:44:06 +0000,More good news as NE Ohio manufacturing exports are better than before the recession. And that means jobs. #OhioModel http://t.co/IRBbxdeySU
2013-12-21 21:31:16 +0000,"As rain pours down across Ohio, flash floods are possible. Please be safe and don't take any chances. Follow @Ohio_EMA for updates."
2013-12-20 22:33:16 +0000,Yet more evidence that energy can be a driving force in Ohio's comeback. And that means jobs. #OhioModel http://t.co/OCtTJqRULI
2013-12-20 20:50:19 +0000,"We've got more work to do, but Ohio's economic comeback is undeniable. Let's work together to keep Ohio moving. http://t.co/i2L4oLwimz"
2013-12-20 15:57:12 +0000,"While Ohio's unemployment rate improved, today's report reminds us that we've got more work to do. Let's keep fighting for a greater Ohio."
2013-12-20 01:11:18 +0000,"In 2013, Ohio took incredible steps forward, but we can't stop now. Take a moment to watch my special year-end msg. http://t.co/SlHUsfCWk0"
2013-12-19 20:07:57 +0000,150+ school districts will benefit from our Straight A Fund; a new way to incentivize creativity and efficiency. http://t.co/MDsQUPLOtk
2013-12-19 00:41:47 +0000,Appreciate the @OhioChamber hosting us today as we helped tell Ohio's comeback story. But there's still work to do. http://t.co/BoS2RwdUca
2013-12-18 15:11:35 +0000,"Ohio's manufacturing workforce is getting the job done, and that means more investment from GM coming to Toledo. http://t.co/IP9TdaTh1B"
2013-12-17 22:21:48 +0000,"While child poverty increased in the US last year, Ohio's rate went down. Good news for Ohio, but more work to do. http://t.co/lpWWkgbajl"
2013-12-17 19:20:47 +0000,Inspired by the way my friend @ClarenceMingo is taking on his fight against Parkinson's. He's a great public servant. http://t.co/EmiepK8ZKp
2013-12-17 18:25:14 +0000,"On today's anniversary of their inaugural flight, the spirit of OH's Wright Brothers still inspires our great state. http://t.co/ttyfOsVo0e"
2013-12-17 00:45:43 +0000,"Ohioans aren't just creating new jobs, they're keeping them in #'s not seen since 2000. We can't let up. #OhioModel http://t.co/TiXKHCYX29"
2013-12-16 16:31:52 +0000,"Thx! RT @debschaffer @JohnKasich What a remarkable commencement address, Governor! My 12 year old was still talking about it last night."
2013-12-16 15:31:09 +0000,Solid progress being made in our effort to match worker training w/ in-demand jobs. Let's keep pushing. #OhioModel http://t.co/ZHTiRKGFj7
2013-12-15 15:14:23 +0000,Had a great time w/ the family cutting down our Christmas tree earlier this month at Albert's Christmas Tree Farm. http://t.co/Sqoj9dB7HB
2013-12-14 23:51:02 +0000,Watching an awesome performance by @LinkinPark on Palladia. Great stuff.
2013-12-14 19:43:17 +0000,Ohio is proud of our @UofCincy grads. Opportunities abound in Ohio &amp; we're all excited to watch you take advantage. http://t.co/DmDEPw8K7v
2013-12-13 21:45:33 +0000,"For the third time this year, Ohio gets recognized for our improved business climate. Let's keep pushing. #OhioModel http://t.co/FdZUpGl9Za"
2013-12-13 19:05:07 +0000,"Time and again, the National Guard has been there when our state was in need. Happy Birthday to the @OHNationalGuard! http://t.co/EDK7rrYcCd"
2013-12-13 16:32:03 +0000,#JobsOhio's ability to think outside the box &amp; inspire foreign invstmnt is creating jobs across OH. Let's keep it up. http://t.co/ygkmNPOuLy
2013-12-12 22:42:38 +0000,900 new jobs coming to Dayton-based PSA Airlines. Great news and cool jobs as Ohio continues to grow. #OhioModel http://t.co/3gKwx0XXIl
2013-12-12 19:18:27 +0000,Ohio's burgeoning energy industry has hit a major milestone ahead of schedule. And that means jobs. #OhioModel http://t.co/sA1oVsHEDE
2013-12-12 19:09:46 +0000,"I miss that haircut. RT @OhioSenateGOP #TBT Former state senators Gov. @JohnKasich and Paul Gillmor, 1980. http://t.co/KeXcgJ2Zwt"
2013-12-12 17:51:19 +0000,Honored to unveil Speaker Davidson's portrait.She's an inspiration to all Ohioans who want a career in public service http://t.co/Xy5sZ4wjzW
2013-12-10 16:06:34 +0000,"Prayers go out to the Mallory family on the passing of Bill. Serving 28 years, he was a groundbreaking leader in the Ohio House."
2013-12-09 23:24:23 +0000,"For many Ohio college students, it's finals week. Best of luck as you wrap up your semester!"
2013-12-09 21:40:05 +0000,Big NW Ohio arrest reminds us that awareness is the best weapon against human trafficking--let's keep up the fight. https://t.co/jkSIs1TMPC
2013-12-08 04:58:12 +0000,"A tough loss, but Ohio is proud of our #Buckeyes. O-H!"
2013-12-07 20:18:37 +0000,"As a proud alum, looking forward to cheering on our #Buckeyes tonight. O-H! http://t.co/PyaPz4ioEf"
2013-12-07 15:04:03 +0000,Ohio remembers those who gave all on this day in 1941 &amp; who protected American freedom in WW2. #PearlHarbor http://t.co/DMaD66xPnm
2013-12-07 01:17:30 +0000,Everyone ready for the big game tomorrow? Go #Buckeyes! http://t.co/JiKAh4D9j0
2013-12-07 00:15:19 +0000,"Tough challenge tonight for @BGSU. Ohio is pulling for you! Go Falcons!
@BGathletics"
2013-12-06 19:18:25 +0000,"As rough weather continues to pour into the state, please don't take unnecessary risks. Be safe. For updates, follow @Ohio_EMA. #ohwx"
2013-12-06 04:09:48 +0000,"A tough loss, #Bearcats. You played strong and Ohio is proud. #KegofNails"
2013-12-06 01:25:58 +0000,"Surveys show Ohio job creators ""are in a hiring mood"" for 2014.
Good news, but more work to do. #OhioModel
http://t.co/xwBksHxHhX"
2013-12-05 22:36:56 +0000,"We have all lost a true pioneer for peace and justice. On his passing, prayers for Nelson Mandela and his family."
2013-12-05 02:59:18 +0000,#BeatLouisville! @PrezOno knows Twitter! MT @PrezOno Gov. Kasich recognizes UC as #HottestCollegeInAmerica #daymade http://t.co/AbLDbMbBp6
